State,Crop,Season,Year,Area_Hectares,Rainfall_mm,Fertilizer_kg_per_ha,Avg_Temp_C,Irrigation_pct,Yield_kg_per_ha
Madhya Pradesh,Groundnut,Kharif,2000,2358.55,842.5,82.52,35.52,78.74,811.58
Madhya Pradesh,Bajra,Kharif,2006,882.18,1068.39,196.21,30.5,90.96,721.98
Madhya Pradesh,Bajra,Kharif,2007,299.1,394.36,106.2,18.65,75.75,388.63
Madhya Pradesh,Bajra,Kharif,2008,3630.49,504.08,300.82,21.1,42.59,430.57
Madhya Pradesh,Bajra,Kharif,2009,1310.59,1033.43,172.22,37.73,24.19,411.49
Madhya Pradesh,Bajra,Kharif,2010,753.8,379.24,237.75,19.09,82.73,569.09
Madhya Pradesh,Bajra,Kharif,2011,2829.89,556.22,109.31,24.38,64.51,413.24
Madhya Pradesh,Bajra,Kharif,2012,1090.08,474.5,341.04,18.44,80.2,526.82
Madhya Pradesh,Bajra,Kharif,2013,721.35,518.44,259.23,30.86,78.71,581.51
Madhya Pradesh,Bajra,Kharif,2014,4690.53,1337.89,96.76,22.87,83.16,561.77
Madhya Pradesh,Bajra,Kharif,2015,4604.2,1275.38,77.13,36.96,39.39,527.51
Madhya Pradesh,Bajra,Kharif,2016,1719.2,903.39,65.37,27.93,29.25,319.08
Madhya Pradesh,Bajra,Kharif,2017,3875.56,1504.76,96.02,25.33,48.0,477.21
Madhya Pradesh,Bajra,Kharif,2005,799.48,1497.68,262.17,21.81,47.5,766.16
Madhya Pradesh,Bajra,Kharif,2004,650.79,1778.9,284.2,25.8,63.39,794.96
Madhya Pradesh,Bajra,Kharif,2003,4561.14,1131.15,102.35,25.57,83.24,692.54
Madhya Pradesh,Bajra,Kharif,2002,4340.77,1640.96,325.94,19.9,60.81,972.53
Madhya Pradesh,Bajra,Kharif,2001,3715.52,1435.39,232.01,21.34,79.81,829.72
Madhya Pradesh,Bajra,Kharif,2000,2345.86,560.97,151.24,18.36,50.02,445.03
Rajasthan,Rice,Kharif,2006,2771.89,1229.37,249.05,34.73,36.16,1264.94
Rajasthan,Rice,Kharif,2007,4908.04,446.07,140.92,30.76,46.25,741.46
Rajasthan,Rice,Kharif,2008,4645.44,398.44,214.82,29.82,68.95,805.14
Rajasthan,Rice,Kharif,2009,4226.22,592.41,298.06,29.25,77.16,1082.96
Rajasthan,Rice,Kharif,2010,3582.36,611.27,220.64,35.35,52.41,960.25
Rajasthan,Rice,Kharif,2011,756.79,884.15,335.51,24.39,85.11,1620.61
Rajasthan,Rice,Kharif,2012,4412.19,825.28,74.98,32.49,43.36,763.11
Rajasthan,Rice,Kharif,2013,2452.07,1466.86,164.71,26.86,48.21,1378.99
Rajasthan,Rice,Kharif,2014,1868.34,1088.92,292.64,25.24,59.32,1436.5
Rajasthan,Rice,Kharif,2015,1423.74,1700.12,267.06,29.54,68.58,1819.78
Rajasthan,Rice,Kharif,2016,195.03,1227.15,202.85,28.91,46.96,1359.84
Rajasthan,Rice,Kharif,2017,2360.08,379.06,61.27,32.34,60.36,655.95
Rajasthan,Rice,Kharif,2005,2568.09,664.69,273.43,21.36,34.25,937.84
Rajasthan,Rice,Kharif,2004,1274.94,1267.86,245.29,34.49,51.33,1528.74
Rajasthan,Rice,Kharif,2003,411.77,710.5,344.0,29.93,73.23,1462.88
Rajasthan,Rice,Kharif,2002,235.77,1153.85,326.23,37.37,60.54,1767.5
Rajasthan,Rice,Kharif,2001,2318.11,1717.53,252.08,19.3,54.93,1643.78
Rajasthan,Rice,Kharif,2000,2304.55,1173.22,157.03,21.29,57.78,1217.1
Rajasthan,Wheat,Rabi,2006,4159.5,1296.02,151.51,36.71,88.42,1986.51
Rajasthan,Wheat,Rabi,2007,4840.93,1634.75,230.16,28.6,22.09,1679.03
Rajasthan,Wheat,Rabi,2008,1270.95,989.42,238.55,29.15,75.7,2019.04
Rajasthan,Wheat,Rabi,2009,486.3,920.5,275.05,31.87,94.3,1887.29
Rajasthan,Wheat,Rabi,2010,1425.56,1047.28,148.86,26.81,84.27,1878.1
Rajasthan,Wheat,Rabi,2011,1057.38,1610.04,67.93,35.77,44.68,1360.91
Rajasthan,Wheat,Rabi,2012,1607.21,1068.13,332.21,18.96,46.42,2007.12
Rajasthan,Wheat,Rabi,2013,1035.83,937.19,165.67,36.31,77.15,1881.74
Rajasthan,Wheat,Rabi,2014,2550.32,1782.56,189.58,19.16,39.67,1607.02
Rajasthan,Wheat,Rabi,2015,4740.45,1450.27,130.49,29.82,74.11,1830.89
Rajasthan,Wheat,Rabi,2016,4709.33,1622.45,204.56,33.49,62.16,1924.11
Rajasthan,Wheat,Rabi,2017,674.38,1094.3,130.66,18.42,74.21,1824.57
Rajasthan,Wheat,Rabi,2005,210.81,1192.92,211.76,37.38,56.32,2112.59
Rajasthan,Wheat,Rabi,2004,4213.43,1795.27,179.1,24.41,88.0,2166.9
Rajasthan,Wheat,Rabi,2003,996.65,1223.14,171.71,18.82,46.05,2017.11
Rajasthan,Wheat,Rabi,2002,4746.51,702.07,293.44,19.11,60.36,1755.7
Rajasthan,Wheat,Rabi,2001,399.22,1701.05,279.91,31.16,81.79,2848.92
Rajasthan,Wheat,Rabi,2000,3584.09,1686.99,205.14,20.34,59.61,2236.49
Rajasthan,Maize,Kharif,2006,678.02,1188.74,194.75,30.45,20.75,1177.33
Rajasthan,Maize,Kharif,2007,4754.99,875.41,177.31,32.29,65.28,1087.22
Rajasthan,Maize,Kharif,2008,1529.68,916.22,115.31,37.32,29.8,903.52
Rajasthan,Maize,Kharif,2009,1147.81,1470.71,110.35,19.6,55.58,1221.98
Rajasthan,Maize,Kharif,2010,99.35,427.15,292.29,33.43,88.64,1322.42
Rajasthan,Maize,Kharif,2011,309.05,1474.27,303.65,33.98,58.14,1986.82
Rajasthan,Maize,Kharif,2012,1202.86,1567.99,268.15,37.62,31.68,1469.58
Rajasthan,Maize,Kharif,2013,3973.07,580.36,70.0,37.97,21.86,633.62
Rajasthan,Maize,Kharif,2014,4184.46,848.05,302.48,29.09,87.62,1792.39
Rajasthan,Maize,Kharif,2015,3363.11,1632.41,187.98,30.14,34.14,1376.14
Rajasthan,Maize,Kharif,2016,4034.59,1750.99,130.58,27.9,26.46,1209.61
Rajasthan,Maize,Kharif,2017,764.96,963.1,150.23,28.44,63.92,1666.84
Rajasthan,Maize,Kharif,2005,92.05,1441.51,263.9,25.33,23.97,1481.23
Rajasthan,Maize,Kharif,2004,959.87,1165.4,96.45,25.12,72.28,1280.48
Rajasthan,Maize,Kharif,2003,2822.57,879.69,176.07,29.24,20.44,1138.69
Rajasthan,Maize,Kharif,2002,4604.19,706.03,161.15,29.38,86.13,1311.79
Rajasthan,Maize,Kharif,2001,4712.43,1409.34,75.99,31.38,50.77,1200.82
Rajasthan,Maize,Kharif,2000,995.76,1485.77,186.19,24.03,48.8,1630.78
Rajasthan,Maize,Rabi,2006,4279.28,1423.5,131.69,20.35,38.9,1160.26
Rajasthan,Maize,Rabi,2007,2690.73,1194.59,159.81,34.14,59.25,1449.47
Rajasthan,Maize,Rabi,2008,627.9,493.6,211.06,36.73,43.13,945.6
Rajasthan,Maize,Rabi,2009,1276.67,354.51,80.55,32.57,34.98,615.77
Rajasthan,Maize,Rabi,2010,1887.79,1052.55,267.64,20.26,50.48,1917.96
Rajasthan,Maize,Rabi,2011,4100.89,557.52,292.35,31.86,61.69,1159.56
Rajasthan,Maize,Rabi,2012,3512.66,918.03,91.52,31.32,59.35,942.55
Rajasthan,Maize,Rabi,2013,4538.99,1181.05,75.62,27.0,76.73,1409.37
Rajasthan,Maize,Rabi,2014,3980.97,1041.9,318.42,23.35,50.79,1821.83
Rajasthan,Maize,Rabi,2015,489.43,1597.49,146.19,21.57,37.95,1350.74
Rajasthan,Maize,Rabi,2016,2118.94,676.79,146.17,20.7,42.21,867.39
Rajasthan,Maize,Rabi,2017,1766.26,1419.68,318.05,33.14,44.9,2162.36
Rajasthan,Maize,Rabi,2005,3734.99,527.97,89.1,24.91,80.58,855.77
Rajasthan,Maize,Rabi,2004,2798.71,1091.37,246.63,22.66,84.83,2087.34
Rajasthan,Maize,Rabi,2003,1581.37,1341.2,54.84,25.45,46.38,1073.3
Rajasthan,Maize,Rabi,2002,3961.15,626.67,253.11,34.06,62.14,1397.43
Rajasthan,Maize,Rabi,2001,3717.37,1292.79,156.66,34.18,42.1,1655.33
Rajasthan,Maize,Rabi,2000,1925.83,754.15,187.8,34.36,89.74,1594.6
Rajasthan,Soybean,Kharif,2006,2748.16,1292.2,320.98,19.97,37.41,743.36
Rajasthan,Soybean,Kharif,2007,4292.29,922.66,76.8,26.76,37.31,397.44
Rajasthan,Soybean,Kharif,2008,1491.42,1458.4,72.66,34.55,52.08,446.32
Rajasthan,Soybean,Kharif,2009,1719.93,434.55,338.46,34.15,54.47,492.68
Rajasthan,Soybean,Kharif,2010,1156.83,1700.18,153.38,21.22,62.24,677.96
Rajasthan,Soybean,Kharif,2011,2411.69,1791.85,253.75,19.48,94.46,902.64
Rajasthan,Soybean,Kharif,2012,2069.08,731.1,217.36,24.09,26.48,473.06
Rajasthan,Soybean,Kharif,2013,4996.08,730.27,134.14,21.19,32.3,444.86
Rajasthan,Soybean,Kharif,2014,1461.67,1489.26,321.73,37.5,37.42,741.28
Rajasthan,Soybean,Kharif,2015,608.56,1605.04,240.83,21.29,52.24,795.95
Rajasthan,Soybean,Kharif,2016,1471.93,1405.19,186.02,37.79,24.11,573.42
Rajasthan,Soybean,Kharif,2017,2540.51,773.9,268.77,35.49,90.4,620.85
Rajasthan,Soybean,Kharif,2005,4035.21,1575.87,215.16,34.52,42.76,611.04
Rajasthan,Soybean,Kharif,2004,2363.57,728.37,338.48,24.26,27.35,539.44
Rajasthan,Soybean,Kharif,2003,2657.74,385.65,83.16,22.39,54.83,372.85
Rajasthan,Soybean,Kharif,2002,3710.4,939.48,150.11,24.33,78.05,635.88
Rajasthan,Soybean,Kharif,2001,307.76,319.23,288.66,27.54,29.82,451.9
Rajasthan,Soybean,Kharif,2000,2437.01,1080.49,342.57,37.32,36.15,828.46
Rajasthan,Sugarcane,Whole Year,2006,4064.97,595.86,114.06,31.52,50.38,24332.33
Rajasthan,Sugarcane,Whole Year,2007,4525.36,534.79,159.99,30.38,31.95,22295.86
Rajasthan,Sugarcane,Whole Year,2008,4841.71,1672.12,100.09,20.42,26.41,25422.73
Rajasthan,Sugarcane,Whole Year,2009,3015.1,407.6,118.03,36.63,88.13,20242.83
Rajasthan,Sugarcane,Whole Year,2010,3917.39,329.1,148.1,30.56,40.64,20278.79
Rajasthan,Sugarcane,Whole Year,2011,405.94,1663.51,337.33,19.55,59.93,55643.85
Rajasthan,Sugarcane,Whole Year,2012,1551.65,889.26,103.9,29.56,91.85,32446.9
Rajasthan,Sugarcane,Whole Year,2013,3119.01,810.33,306.78,26.69,34.46,38048.31
Rajasthan,Sugarcane,Whole Year,2014,995.97,1453.15,129.68,33.34,35.44,33327.7
Rajasthan,Sugarcane,Whole Year,2015,4718.82,1697.6,112.06,25.16,31.2,27421.17
Rajasthan,Sugarcane,Whole Year,2016,2574.43,990.87,320.23,36.6,48.77,50716.88
Rajasthan,Sugarcane,Whole Year,2017,4043.2,305.48,146.02,26.44,37.23,20536.98
Rajasthan,Sugarcane,Whole Year,2005,1037.88,356.68,243.01,23.25,23.93,25953.12
Rajasthan,Sugarcane,Whole Year,2004,4264.87,1024.6,174.82,37.56,35.04,34689.75
Rajasthan,Sugarcane,Whole Year,2003,1116.03,737.8,101.83,25.59,88.31,30200.53
Rajasthan,Sugarcane,Whole Year,2002,4675.33,372.7,113.08,29.32,66.17,27762.78
Rajasthan,Sugarcane,Whole Year,2001,245.81,904.56,244.75,31.96,67.86,45077.76
Rajasthan,Sugarcane,Whole Year,2000,2164.21,493.13,334.29,27.5,43.79,34843.6
Rajasthan,Cotton,Kharif,2006,3843.21,1046.92,143.01,34.24,85.04,236.99
Rajasthan,Cotton,Kharif,2007,2853.3,1444.94,90.95,22.57,86.19,238.85
Rajasthan,Cotton,Kharif,2008,149.6,1429.09,192.13,26.94,20.53,209.1
Rajasthan,Cotton,Kharif,2009,2726.79,1315.95,260.79,37.12,59.85,335.68
Rajasthan,Cotton,Kharif,2010,2028.61,1730.56,242.63,23.96,29.48,249.82
Rajasthan,Cotton,Kharif,2011,3319.33,1006.22,109.68,30.03,24.55,187.41
Rajasthan,Cotton,Kharif,2012,2096.05,1119.92,180.81,32.97,82.09,294.48
Rajasthan,Cotton,Kharif,2013,4677.37,1552.44,302.76,24.06,52.21,296.04
Rajasthan,Cotton,Kharif,2014,2379.99,536.06,59.32,36.94,38.05,122.93
Rajasthan,Cotton,Kharif,2015,4646.11,1169.61,250.11,36.23,45.92,294.26
Rajasthan,Cotton,Kharif,2016,3126.46,358.2,106.03,34.62,77.51,136.59
Rajasthan,Cotton,Kharif,2017,2691.09,300.36,122.37,22.16,38.79,110.57
Rajasthan,Cotton,Kharif,2005,4039.23,719.51,107.46,28.09,84.92,207.53
Rajasthan,Cotton,Kharif,2004,1814.2,1421.48,215.21,34.34,91.97,361.51
Rajasthan,Cotton,Kharif,2003,3973.68,1205.7,198.0,18.8,93.82,328.62
Rajasthan,Cotton,Kharif,2002,3350.21,726.43,225.73,29.74,53.43,236.86
Rajasthan,Cotton,Kharif,2001,4188.79,697.45,184.59,28.75,69.77,231.08
Rajasthan,Cotton,Kharif,2000,3247.93,525.92,329.79,25.66,74.71,301.3
Rajasthan,Mustard,Rabi,2006,150.69,607.78,196.12,35.57,59.54,492.7
Rajasthan,Mustard,Rabi,2007,2477.72,479.62,290.8,22.94,87.47,651.08
Rajasthan,Mustard,Rabi,2008,4558.58,1714.97,206.07,31.54,78.39,816.2
Rajasthan,Mustard,Rabi,2009,219.77,1046.35,96.45,21.66,47.38,464.75
Rajasthan,Mustard,Rabi,2010,2190.56,1234.76,72.33,28.07,33.7,557.28
Rajasthan,Mustard,Rabi,2011,2805.71,1407.44,150.68,33.3,52.46,706.16
Rajasthan,Mustard,Rabi,2012,2446.71,1272.15,55.51,31.08,66.39,531.93
Rajasthan,Mustard,Rabi,2013,500.13,1684.84,256.78,20.54,46.75,785.15
Rajasthan,Mustard,Rabi,2014,2982.79,1553.36,63.1,22.73,86.73,641.56
Rajasthan,Mustard,Rabi,2015,1345.27,400.49,58.46,22.89,86.11,393.83
Rajasthan,Mustard,Rabi,2016,2108.77,1380.5,325.49,26.16,34.35,896.15
Rajasthan,Mustard,Rabi,2017,4031.65,398.74,257.77,29.44,88.06,609.84
Rajasthan,Mustard,Rabi,2005,656.28,1101.05,313.84,26.2,56.15,895.49
Rajasthan,Mustard,Rabi,2004,1656.31,1717.68,134.8,27.22,70.35,727.95
Rajasthan,Mustard,Rabi,2003,852.81,1029.66,271.56,35.34,66.97,836.26
Rajasthan,Mustard,Rabi,2002,4731.59,498.86,282.4,23.3,90.02,744.17
Rajasthan,Mustard,Rabi,2001,3613.8,1430.72,115.72,26.86,66.34,703.82
Rajasthan,Mustard,Rabi,2000,4813.71,1635.33,131.1,34.46,58.87,745.23
Rajasthan,Chickpea,Rabi,2006,2335.94,771.65,224.29,32.6,50.82,493.25
Rajasthan,Chickpea,Rabi,2007,3570.05,377.95,307.92,27.17,39.68,389.64
Rajasthan,Chickpea,Rabi,2008,1246.73,1024.52,316.05,25.57,76.23,674.5
Rajasthan,Chickpea,Rabi,2009,4958.85,1455.66,113.16,28.03,37.52,397.19
Rajasthan,Chickpea,Rabi,2010,2077.33,1470.13,281.37,22.56,89.17,670.77
Rajasthan,Chickpea,Rabi,2011,2534.58,1207.61,217.97,27.73,57.87,674.84
Rajasthan,Chickpea,Rabi,2012,923.24,1519.1,212.53,20.62,77.46,616.9
Rajasthan,Chickpea,Rabi,2013,2616.08,468.91,330.2,21.67,38.96,405.2
Rajasthan,Chickpea,Rabi,2014,2062.85,874.75,288.4,27.13,32.81,530.31
Rajasthan,Chickpea,Rabi,2015,779.9,1217.48,219.72,32.29,90.33,636.1
Rajasthan,Chickpea,Rabi,2016,4565.66,1719.11,123.41,20.63,42.67,484.07
Rajasthan,Chickpea,Rabi,2017,96.09,963.59,63.82,28.88,45.39,397.7
Rajasthan,Chickpea,Rabi,2005,2393.5,1219.76,310.64,31.24,52.55,747.99
Rajasthan,Chickpea,Rabi,2004,1458.33,370.59,250.56,35.26,32.22,332.6
Rajasthan,Chickpea,Rabi,2003,4071.45,1580.09,324.3,23.31,87.8,929.96
Rajasthan,Chickpea,Rabi,2002,300.01,365.82,266.11,26.89,39.22,333.67
Rajasthan,Chickpea,Rabi,2001,992.55,1304.93,50.12,34.12,25.94,378.26
Rajasthan,Chickpea,Rabi,2000,2450.05,832.49,146.21,37.28,68.12,461.37
Rajasthan,Groundnut,Kharif,2006,165.99,945.26,312.5,24.03,27.09,873.01
Rajasthan,Groundnut,Kharif,2007,2873.05,380.36,92.15,30.45,35.59,435.32
Rajasthan,Groundnut,Kharif,2008,2545.15,1117.32,135.05,36.97,83.18,868.61
Rajasthan,Groundnut,Kharif,2009,575.34,1039.17,98.21,37.57,31.89,630.97
Rajasthan,Groundnut,Kharif,2010,2462.97,846.18,241.82,20.58,52.27,889.49
Rajasthan,Groundnut,Kharif,2011,250.9,1670.59,299.9,23.95,79.2,1276.69
Rajasthan,Groundnut,Kharif,2012,204.51,1750.3,207.98,24.07,47.19,974.55
Rajasthan,Groundnut,Kharif,2013,2241.54,1723.37,123.8,28.64,56.18,830.56
Rajasthan,Groundnut,Kharif,2014,3529.19,402.02,108.14,22.29,75.36,558.61
Rajasthan,Groundnut,Kharif,2015,1115.46,1592.44,332.66,28.37,46.42,1052.56
Rajasthan,Groundnut,Kharif,2016,1208.59,374.67,130.55,31.08,60.02,529.34
Rajasthan,Groundnut,Kharif,2017,3484.62,1033.98,203.77,23.36,54.12,1005.93
Rajasthan,Groundnut,Kharif,2005,2380.39,1359.96,332.19,24.59,23.17,1334.65
Rajasthan,Groundnut,Kharif,2004,883.78,1440.7,345.48,36.92,34.78,1129.46
Rajasthan,Groundnut,Kharif,2003,4383.05,1356.74,186.15,28.81,83.72,974.06
Rajasthan,Groundnut,Kharif,2002,2491.58,1168.69,106.72,36.02,70.56,910.54
Rajasthan,Groundnut,Kharif,2001,3184.68,449.24,231.25,20.42,25.9,504.1
Rajasthan,Groundnut,Kharif,2000,2964.61,433.83,179.29,21.5,94.03,824.54
Rajasthan,Bajra,Kharif,2006,2827.69,1331.16,147.63,19.89,93.19,612.13
Rajasthan,Bajra,Kharif,2007,3266.83,337.05,293.08,28.73,40.87,333.07
Rajasthan,Bajra,Kharif,2008,354.96,543.75,318.51,31.72,38.74,466.87
Rajasthan,Bajra,Kharif,2009,2883.42,906.78,159.08,22.34,70.22,510.09
Rajasthan,Bajra,Kharif,2010,4854.81,563.57,229.13,26.48,53.5,480.54
Rajasthan,Bajra,Kharif,2011,2452.02,1115.11,141.43,21.64,26.44,446.48
Rajasthan,Bajra,Kharif,2012,3584.89,594.35,257.02,25.81,51.18,406.6
Rajasthan,Bajra,Kharif,2013,548.07,764.45,249.12,31.32,41.47,504.63
Rajasthan,Bajra,Kharif,2014,2327.51,590.17,113.11,18.46,87.26,417.75
Rajasthan,Bajra,Kharif,2015,1434.03,491.11,241.78,19.5,30.07,389.06
Rajasthan,Bajra,Kharif,2016,3241.55,809.49,262.38,29.15,39.2,529.29
Rajasthan,Bajra,Kharif,2017,2705.23,955.72,130.36,30.08,85.35,609.64
Rajasthan,Bajra,Kharif,2005,4994.58,1211.64,171.41,22.5,39.28,493.52
Rajasthan,Bajra,Kharif,2004,4573.38,852.44,162.03,25.67,82.75,589.5
Rajasthan,Bajra,Kharif,2003,3271.4,1221.25,150.24,34.36,22.88,538.47
Rajasthan,Bajra,Kharif,2002,2021.34,1045.75,250.22,18.26,85.37,905.54
Rajasthan,Bajra,Kharif,2001,2261.36,814.45,91.47,26.79,57.22,522.57
Rajasthan,Bajra,Kharif,2000,2133.44,1742.13,229.78,34.15,28.2,622.82
Karnataka,Rice,Kharif,2006,2016.59,805.27,220.84,35.22,25.88,890.08
Karnataka,Rice,Kharif,2007,2737.25,1549.34,87.53,20.6,61.76,871.92
Karnataka,Rice,Kharif,2008,4734.57,922.5,148.08,30.13,89.78,1193.8
Karnataka,Rice,Kharif,2009,1461.96,658.82,286.09,19.13,47.7,1040.45
Karnataka,Rice,Kharif,2010,2553.76,1140.52,268.58,25.1,65.95,1580.3
Karnataka,Rice,Kharif,2011,3220.39,689.17,75.39,20.39,36.84,751.0
Karnataka,Rice,Kharif,2012,2525.98,1560.66,260.39,33.78,46.32,1176.58
Karnataka,Rice,Kharif,2013,999.77,391.82,227.27,37.78,32.51,630.01
Karnataka,Rice,Kharif,2014,281.09,1469.3,125.78,34.59,72.8,1184.99
Karnataka,Rice,Kharif,2015,3326.75,997.28,239.18,26.99,34.15,1192.86
Karnataka,Rice,Kharif,2016,2564.09,1092.88,293.18,32.71,69.78,1633.8
Karnataka,Rice,Kharif,2017,2526.51,1641.15,325.96,19.1,81.55,1724.56
Karnataka,Rice,Kharif,2005,236.6,850.75,212.69,20.96,75.97,1425.8
Karnataka,Rice,Kharif,2004,4587.38,1358.24,251.53,25.89,20.1,1310.6
Karnataka,Rice,Kharif,2003,644.79,1101.83,252.54,26.35,74.8,1486.78
Karnataka,Rice,Kharif,2002,1000.48,1560.0,267.47,35.9,28.82,1382.85
Karnataka,Rice,Kharif,2001,4951.6,614.11,53.53,37.95,41.08,603.04
Karnataka,Rice,Kharif,2000,2922.13,1656.05,146.05,31.41,34.09,1185.3
Karnataka,Wheat,Rabi,2006,3142.74,804.68,113.36,24.26,33.41,969.77
Karnataka,Wheat,Rabi,2007,1264.13,972.61,146.16,32.89,92.84,1681.86
Karnataka,Wheat,Rabi,2008,2218.27,1591.55,219.76,21.14,71.8,2248.47
Karnataka,Wheat,Rabi,2009,4453.95,960.65,320.35,33.01,56.65,1862.68
Karnataka,Wheat,Rabi,2010,3035.95,788.37,345.08,31.35,23.29,1523.98
Karnataka,Wheat,Rabi,2011,328.85,335.83,185.01,24.65,52.87,844.97
Karnataka,Wheat,Rabi,2012,1350.33,547.08,256.74,28.29,35.01,1289.58
Karnataka,Wheat,Rabi,2013,407.54,521.18,71.97,34.25,76.43,845.63
Karnataka,Wheat,Rabi,2014,3778.9,1374.49,250.82,27.54,68.17,2155.07
Karnataka,Wheat,Rabi,2015,3900.49,1050.54,157.25,23.55,68.21,1603.92
Karnataka,Wheat,Rabi,2016,3479.37,1606.45,152.7,33.4,62.1,1754.73
Karnataka,Wheat,Rabi,2017,2612.27,1166.82,274.79,37.29,25.52,1971.14
Karnataka,Wheat,Rabi,2005,314.5,1706.33,208.96,30.3,56.18,1975.29
Karnataka,Wheat,Rabi,2004,3748.76,767.55,141.87,34.76,25.43,1114.33
Karnataka,Wheat,Rabi,2003,4411.47,684.99,227.9,36.72,70.86,1864.06
Karnataka,Wheat,Rabi,2002,1752.7,715.89,346.1506,33.02,68.35,1783.39
Karnataka,Wheat,Rabi,2001,1808.68,373.74,59.32,29.08,77.15,1016.61
Karnataka,Wheat,Rabi,2000,215.46,850.13,121.12,26.95,25.43,1203.12
Karnataka,Maize,Kharif,2006,4772.95,634.88,326.69,26.52,93.91,1455.34
Karnataka,Maize,Kharif,2007,76.48,1422.36,320.92,20.79,27.21,1418.05
Karnataka,Maize,Kharif,2008,2151.63,1700.52,212.72,28.55,30.58,1263.32
Karnataka,Maize,Kharif,2009,4577.35,612.98,249.58,19.57,65.28,1067.69
Karnataka,Maize,Kharif,2010,861.46,1403.93,140.37,27.27,64.96,1353.13
Karnataka,Maize,Kharif,2011,1548.07,1293.56,97.48,31.76,29.61,932.37
Karnataka,Maize,Kharif,2012,2155.51,670.81,274.51,23.24,86.13,1386.15
Karnataka,Maize,Kharif,2013,3088.54,431.58,167.46,32.27,69.46,906.35
Karnataka,Maize,Kharif,2014,3142.27,723.81,163.41,20.06,73.93,1302.93
Karnataka,Maize,Kharif,2015,1282.27,786.66,150.26,18.51,45.58,1015.37
Karnataka,Maize,Kharif,2016,4026.36,1645.95,205.47,27.11,22.31,1274.34
Karnataka,Maize,Kharif,2017,1742.58,1686.33,57.32,29.63,61.17,1178.37
Karnataka,Maize,Kharif,2005,1135.64,943.33,245.68,32.54,20.05,1135.56
Karnataka,Maize,Kharif,2004,237.21,484.58,345.9,24.3,28.65,968.53
Karnataka,Maize,Kharif,2003,579.61,1379.19,306.37,23.14,21.57,1552.83
Karnataka,Maize,Kharif,2002,1188.1,1073.92,126.05,36.81,87.95,1358.46
Karnataka,Maize,Kharif,2001,2855.69,831.64,164.34,26.24,74.57,1447.0
Karnataka,Maize,Kharif,2000,4723.27,803.92,218.21,19.9,35.04,1196.16
Karnataka,Maize,Rabi,2006,2096.66,609.3,312.97,21.17,54.17,1272.94
Karnataka,Maize,Rabi,2007,1946.19,1603.65,220.5,26.79,25.04,1290.68
Karnataka,Maize,Rabi,2008,2350.21,1531.1,234.36,34.64,57.05,1610.4
Karnataka,Maize,Rabi,2009,3961.79,743.63,198.7,26.42,50.79,957.15
Karnataka,Maize,Rabi,2010,1195.18,504.56,109.01,19.11,34.86,646.22
Karnataka,Maize,Rabi,2011,1821.31,312.68,301.76,18.64,90.51,1015.49
Karnataka,Maize,Rabi,2012,4465.77,1103.28,213.08,31.08,49.03,1319.16
Karnataka,Maize,Rabi,2013,317.54,985.85,214.89,35.76,27.85,1171.41
Karnataka,Maize,Rabi,2014,4122.11,615.07,168.23,24.33,50.01,950.89
Karnataka,Maize,Rabi,2015,4018.13,962.3,197.18,34.98,72.95,1280.13
Karnataka,Maize,Rabi,2016,2477.75,686.54,315.48,29.54,36.59,1299.96
Karnataka,Maize,Rabi,2017,268.52,1788.14,89.11,33.92,49.61,1091.96
Karnataka,Maize,Rabi,2005,2486.47,1620.98,173.87,28.75,23.7,1157.24
Karnataka,Maize,Rabi,2004,613.12,916.44,244.35,32.24,33.38,1332.84
Karnataka,Maize,Rabi,2003,443.96,1710.6,128.2,35.07,84.76,1461.54
Karnataka,Maize,Rabi,2002,4117.92,1453.88,229.02,24.74,39.69,1610.6
Karnataka,Maize,Rabi,2001,653.35,1064.64,225.58,25.19,55.65,1745.95
Karnataka,Maize,Rabi,2000,4511.23,545.88,164.42,20.82,66.87,952.59
Karnataka,Soybean,Kharif,2006,3657.91,1697.87,133.66,37.0,24.74,415.21
Karnataka,Soybean,Kharif,2007,4474.18,1094.71,250.8,34.63,31.27,557.11
Karnataka,Soybean,Kharif,2008,241.03,1618.32,144.48,20.58,55.13,520.04
Karnataka,Soybean,Kharif,2009,1410.73,349.2,176.1,35.9,93.7,400.21
Karnataka,Soybean,Kharif,2010,3203.39,542.46,321.75,28.32,31.53,444.99
Karnataka,Soybean,Kharif,2011,3671.94,1363.77,110.1,22.22,71.62,562.74
Karnataka,Soybean,Kharif,2012,1137.63,958.01,284.6,33.68,53.99,672.93
Karnataka,Soybean,Kharif,2013,3291.14,642.64,132.2,24.3,28.76,359.83
Karnataka,Soybean,Kharif,2014,1402.14,614.28,186.6,36.17,27.84,415.62
Karnataka,Soybean,Kharif,2015,523.98,1683.86,220.54,25.27,76.74,820.59
Karnataka,Soybean,Kharif,2016,1323.96,1340.26,61.91,34.79,53.61,427.92
Karnataka,Soybean,Kharif,2017,3401.51,1458.36,191.96,30.35,54.22,686.43
Karnataka,Soybean,Kharif,2005,4475.75,1046.8,302.54,34.03,50.79,703.67
Karnataka,Soybean,Kharif,2004,4139.78,641.45,207.33,34.12,46.51,424.04
Karnataka,Soybean,Kharif,2003,3228.94,668.45,82.78,33.89,27.42,353.74
Karnataka,Soybean,Kharif,2002,1765.02,1759.57,343.92,23.37,23.07,680.17
